route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
7-1,06_5,1582399594-6,ODYSSEUM,1,0,,
7-1,06_5,1582399171-6,MOSSON,1,1,,
7-1,06_5,1582399658-6,ODYSSEUM,1,0,,
7-1,06_5,1582399201-6,MOSSON,1,1,,
7-1,06_5,1582399780-6,ODYSSEUM,1,0,,
7-1,06_5,1582399740-6,ODYSSEUM,1,0,,
7-1,06_5,1582399120-6,OCCITANIE,1,1,,
7-1,06_5,1582399254-6,MOSSON,1,1,,
7-1,06_5,1582399276-6,MOSSON,1,1,,
7-1,06_5,1582399056-6,ODYSSEUM,1,0,,
7-1,06_5,1582399181-6,OCCITANIE,1,1,,
7-1,06_5,1582399277-6,MOSSON,1,1,,
7-1,06_5,1582399258-6,MOSSON,1,1,,
7-1,06_5,1582399091-6,ODYSSEUM,1,0,,
7-1,06_5,1582399358-6,MOSSON,1,1,,
7-1,06_5,1582399060-6,ODYSSEUM,1,0,,
7-1,06_5,1582399094-6,MOSSON,1,1,,
7-1,06_5,1582399497-6,MOSSON,1,1,,
7-1,06_5,1582399063-6,ODYSSEUM,1,0,,
7-1,06_5,1582399340-6,MOSSON,1,1,,
7-1,06_5,1582399075-6,ODYSSEUM,1,0,,
7-1,06_5,1582399092-6,ODYSSEUM,1,0,,
7-1,06_5,1582399496-6,MOSSON,1,1,,
7-1,06_5,1582399379-6,MOSSON,1,1,,
7-1,06_5,1582399093-6,ODYSSEUM,1,0,,
7-1,06_5,1582399088-6,ODYSSEUM,1,0,,
7-1,06_5,1582399498-6,MOSSON,1,1,,
7-1,06_5,1582399605-6,MOSSON,1,1,,
7-1,06_5,1582399108-6,ODYSSEUM,1,0,,
7-1,06_5,1582399089-6,MOSSON,1,1,,
7-1,06_5,1582399121-6,ODYSSEUM,1,0,,
7-1,06_5,1582399130-6,ODYSSEUM,1,0,,
7-1,06_5,1582399781-6,MOSSON,1,1,,
7-1,06_5,1582399168-6,ODYSSEUM,1,0,,
7-1,06_5,1582399593-6,MOSSON,1,1,,
7-1,06_5,1582399183-6,ODYSSEUM,1,0,,
7-1,06_5,1582399213-6,ODYSSEUM,1,0,,
7-1,06_5,1582399687-6,MOSSON,1,1,,
7-1,06_5,1582399257-6,ODYSSEUM,1,0,,
7-1,06_5,1582399739-6,MOSSON,1,1,,
7-1,06_5,1582399278-6,ODYSSEUM,1,0,,
7-1,06_5,1582399090-6,MOSSON,1,1,,
7-1,06_5,1582399083-6,MOSSON,1,1,,
7-1,06_5,1582399279-6,ODYSSEUM,1,0,,
7-1,06_5,1582399098-6,MOSSON,1,1,,
7-1,06_5,1582399246-6,ODYSSEUM,1,0,,
7-1,06_5,1582399104-6,MOSSON,1,1,,
7-1,06_5,1582399341-6,ODYSSEUM,1,0,,
7-1,06_5,1582399103-6,MOSSON,1,1,,
7-1,06_5,1582399434-6,ODYSSEUM,1,0,,
7-1,06_5,1582399112-6,MOSSON,1,1,,
7-1,06_5,1582399435-6,ODYSSEUM,1,0,,
7-1,06_5,1582399110-6,MOSSON,1,1,,
7-1,06_5,1582399125-6,MOSSON,1,1,,
7-1,06_5,1582399342-6,ODYSSEUM,1,0,,
7-1,06_5,1582399115-6,MOSSON,1,1,,
7-1,06_5,1582399470-6,ODYSSEUM,1,0,,
7-1,06_5,1582399184-6,MOSSON,1,1,,
7-1,06_5,1582399609-6,ODYSSEUM,1,0,,
7-1,06_5,1582399114-6,MOSSON,1,1,,
7-1,06_5,1582399768-6,ODYSSEUM,1,0,,
7-1,06_5,1582399128-6,MOSSON,1,1,,
7-1,06_5,1582399187-6,MOSSON,1,1,,
7-1,06_5,1582399578-6,ODYSSEUM,1,0,,
7-1,06_5,1582399196-6,MOSSON,1,1,,
7-1,06_5,1582399671-6,ODYSSEUM,1,0,,
7-1,06_5,1582399238-6,MOSSON,1,1,,
7-1,06_5,1582399730-6,ODYSSEUM,1,0,,
7-1,06_5,1582399303-6,MOSSON,1,1,,
7-1,06_5,1582399131-6,ODYSSEUM,1,0,,
7-1,06_5,1582399290-6,MOSSON,1,1,,
7-1,06_5,1582399132-6,ODYSSEUM,1,0,,
7-1,06_5,1582399243-6,MOSSON,1,1,,
7-1,06_5,1582399133-6,ODYSSEUM,1,0,,
7-1,06_5,1582399364-6,MOSSON,1,1,,
7-1,06_5,1582399134-6,ODYSSEUM,1,0,,
7-1,06_5,1582399461-6,MOSSON,1,1,,
7-1,06_5,1582399137-6,ODYSSEUM,1,0,,
7-1,06_5,1582399462-6,MOSSON,1,1,,
7-1,06_5,1582399135-6,ODYSSEUM,1,0,,
7-1,06_5,1582399365-6,MOSSON,1,1,,
7-1,06_5,1582399141-6,ODYSSEUM,1,0,,
7-1,06_5,1582399469-6,MOSSON,1,1,,
7-1,06_5,1582399142-6,ODYSSEUM,1,0,,
7-1,06_5,1582399625-6,MOSSON,1,1,,
7-1,06_5,1582399143-6,ODYSSEUM,1,0,,
7-1,06_5,1582399771-6,MOSSON,1,1,,
7-1,06_5,1582399163-6,ODYSSEUM,1,0,,
7-1,06_5,1582399580-6,MOSSON,1,1,,
7-1,06_5,1582399208-6,ODYSSEUM,1,0,,
7-1,06_5,1582399673-6,MOSSON,1,1,,
7-1,06_5,1582399228-6,ODYSSEUM,1,0,,
7-1,06_5,1582399729-6,MOSSON,1,1,,
7-1,06_5,1582399283-6,ODYSSEUM,1,0,,
7-1,06_5,1582399166-6,MOSSON,1,1,,
7-1,06_5,1582399284-6,ODYSSEUM,1,0,,
7-1,06_5,1582399167-6,MOSSON,1,1,,
7-1,06_5,1582399359-6,ODYSSEUM,1,0,,
7-1,06_5,1582399164-6,MOSSON,1,1,,
7-1,06_5,1582399492-6,ODYSSEUM,1,0,,
7-1,06_5,1582399172-6,MOSSON,1,1,,
7-1,06_5,1582399494-6,ODYSSEUM,1,0,,
7-1,06_5,1582399165-6,MOSSON,1,1,,
7-1,06_5,1582399401-6,ODYSSEUM,1,0,,
7-1,06_5,1582399198-6,MOSSON,1,1,,
7-1,06_5,1582399459-6,ODYSSEUM,1,0,,
7-1,06_5,1582399209-6,MOSSON,1,1,,
7-1,06_5,1582399624-6,ODYSSEUM,1,0,,
7-1,06_5,1582399210-6,MOSSON,1,1,,
7-1,06_5,1582399769-6,ODYSSEUM,1,0,,
7-1,06_5,1582399199-6,MOSSON,1,1,,
7-1,06_5,1582399591-6,ODYSSEUM,1,0,,
7-1,06_5,1582399200-6,MOSSON,1,1,,
7-1,06_5,1582399672-6,ODYSSEUM,1,0,,
7-1,06_5,1582399202-6,MOSSON,1,1,,
7-1,06_5,1582399725-6,ODYSSEUM,1,0,,
7-1,06_5,1582399239-6,MOSSON,1,1,,
7-1,06_5,1582399229-6,ODYSSEUM,1,0,,
7-1,06_5,1582399291-6,MOSSON,1,1,,
7-1,06_5,1582399230-6,ODYSSEUM,1,0,,
7-1,06_5,1582399292-6,MOSSON,1,1,,
7-1,06_5,1582399211-6,ODYSSEUM,1,0,,
7-1,06_5,1582399366-6,MOSSON,1,1,,
7-1,06_5,1582399231-6,ODYSSEUM,1,0,,
7-1,06_5,1582399463-6,MOSSON,1,1,,
7-1,06_5,1582399224-6,ODYSSEUM,1,0,,
7-1,06_5,1582399464-6,MOSSON,1,1,,
7-1,06_5,1582399232-6,ODYSSEUM,1,0,,
7-1,06_5,1582399367-6,MOSSON,1,1,,
7-1,06_5,1582399233-6,ODYSSEUM,1,0,,
7-1,06_5,1582399465-6,MOSSON,1,1,,
7-1,06_5,1582399234-6,ODYSSEUM,1,0,,
7-1,06_5,1582399626-6,MOSSON,1,1,,
7-1,06_5,1582399256-6,ODYSSEUM,1,0,,
7-1,06_5,1582399772-6,MOSSON,1,1,,
7-1,06_5,1582399235-6,ODYSSEUM,1,0,,
7-1,06_5,1582399585-6,MOSSON,1,1,,
7-1,06_5,1582399236-6,ODYSSEUM,1,0,,
7-1,06_5,1582399660-6,MOSSON,1,1,,
7-1,06_5,1582399237-6,ODYSSEUM,1,0,,
7-1,06_5,1582399727-6,MOSSON,1,1,,
7-1,06_5,1582399285-6,ODYSSEUM,1,0,,
7-1,06_5,1582399240-6,MOSSON,1,1,,
7-1,06_5,1582399300-6,ODYSSEUM,1,0,,
7-1,06_5,1582399241-6,MOSSON,1,1,,
7-1,06_5,1582399399-6,ODYSSEUM,1,0,,
7-1,06_5,1582399245-6,MOSSON,1,1,,
7-1,06_5,1582399460-6,ODYSSEUM,1,0,,
7-1,06_5,1582399255-6,MOSSON,1,1,,
7-1,06_5,1582399442-6,ODYSSEUM,1,0,,
7-1,06_5,1582399301-6,MOSSON,1,1,,
7-1,06_5,1582399293-6,MOSSON,1,1,,
7-1,06_5,1582399348-6,ODYSSEUM,1,0,,
7-1,06_5,1582399294-6,MOSSON,1,1,,
7-1,06_5,1582399805-6,ODYSSEUM,1,0,,
7-1,06_5,1582399495-6,ODYSSEUM,1,0,,
7-1,06_5,1582399318-6,MOSSON,1,1,,
7-1,06_5,1582399622-6,ODYSSEUM,1,0,,
7-1,06_5,1582399302-6,MOSSON,1,1,,
7-1,06_5,1582399770-6,ODYSSEUM,1,0,,
7-1,06_5,1582399579-6,ODYSSEUM,1,0,,
7-1,06_5,1582399295-6,MOSSON,1,1,,
7-1,06_5,1582399690-6,ODYSSEUM,1,0,,
7-1,06_5,1582399296-6,MOSSON,1,1,,
7-1,06_5,1582399726-6,ODYSSEUM,1,0,,
7-1,06_5,1582399297-6,MOSSON,1,1,,
7-1,06_5,1582399286-6,ODYSSEUM,1,0,,
7-1,06_5,1582399298-6,MOSSON,1,1,,
7-1,06_5,1582399280-6,ODYSSEUM,1,0,,
7-1,06_5,1582399299-6,MOSSON,1,1,,
7-1,06_5,1582399287-6,ODYSSEUM,1,0,,
7-1,06_5,1582399368-6,MOSSON,1,1,,
7-1,06_5,1582399288-6,ODYSSEUM,1,0,,
7-1,06_5,1582399466-6,MOSSON,1,1,,
7-1,06_5,1582399289-6,ODYSSEUM,1,0,,
7-1,06_5,1582399493-6,MOSSON,1,1,,
7-1,06_5,1582399375-6,ODYSSEUM,1,0,,
7-1,06_5,1582399821-6,MOSSON,1,1,,
7-1,06_5,1582399351-6,MOSSON,1,1,,
7-1,06_5,1582399353-6,ODYSSEUM,1,0,,
7-1,06_5,1582399467-6,MOSSON,1,1,,
7-1,06_5,1582399360-6,ODYSSEUM,1,0,,
7-1,06_5,1582399627-6,MOSSON,1,1,,
7-1,06_5,1582399349-6,ODYSSEUM,1,0,,
7-1,06_5,1582399773-6,MOSSON,1,1,,
7-1,06_5,1582399361-6,ODYSSEUM,1,0,,
7-1,06_5,1582399581-6,MOSSON,1,1,,
7-1,06_5,1582399343-6,ODYSSEUM,1,0,,
7-1,06_5,1582399674-6,MOSSON,1,1,,
7-1,06_5,1582399362-6,ODYSSEUM,1,0,,
7-1,06_5,1582399743-6,MOSSON,1,1,,
7-1,06_5,1582399363-6,ODYSSEUM,1,0,,
7-1,06_5,1582399400-6,MOSSON,1,1,,
7-1,06_5,1582399355-6,ODYSSEUM,1,0,,
7-1,06_5,1582399369-6,MOSSON,1,1,,
7-1,06_5,1582399354-6,ODYSSEUM,1,0,,
7-1,06_5,1582399370-6,MOSSON,1,1,,
7-1,06_5,1582399439-6,ODYSSEUM,1,0,,
7-1,06_5,1582399807-6,ODYSSEUM,1,0,,
7-1,06_5,1582399371-6,MOSSON,1,1,,
7-1,06_5,1582399446-6,ODYSSEUM,1,0,,
7-1,06_5,1582399372-6,MOSSON,1,1,,
7-1,06_5,1582399806-6,ODYSSEUM,1,0,,
7-1,06_5,1582399373-6,MOSSON,1,1,,
7-1,06_5,1582399402-6,ODYSSEUM,1,0,,
7-1,06_5,1582399374-6,MOSSON,1,1,,
7-1,06_5,1582399443-6,ODYSSEUM,1,0,,
7-1,06_5,1582399346-6,MOSSON,1,1,,
7-1,06_5,1582399647-6,ODYSSEUM,1,0,,
7-1,06_5,1582399835-6,ODYSSEUM,1,0,,
7-1,06_5,1582399376-6,MOSSON,1,1,,
7-1,06_5,1582399756-6,ODYSSEUM,1,0,,
7-1,06_5,1582399568-6,ODYSSEUM,1,0,,
7-1,06_5,1582399345-6,MOSSON,1,1,,
7-1,06_5,1582399661-6,ODYSSEUM,1,0,,
7-1,06_5,1582399412-6,MOSSON,1,1,,
7-1,06_5,1582399413-6,MOSSON,1,1,,
7-1,06_5,1582399707-6,ODYSSEUM,1,0,,
7-1,06_5,1582399411-6,MOSSON,1,1,,
7-1,06_5,1582399449-6,ODYSSEUM,1,0,,
7-1,06_5,1582399861-6,ODYSSEUM,1,0,,
7-1,06_5,1582399408-6,MOSSON,1,1,,
7-1,06_5,1582399448-6,ODYSSEUM,1,0,,
7-1,06_5,1582399822-6,MOSSON,1,1,,
7-1,06_5,1582399500-6,ODYSSEUM,1,0,,
7-1,06_5,1582399406-6,MOSSON,1,1,,
7-1,06_5,1582399504-6,MOSSON,1,1,,
7-1,06_5,1582399444-6,ODYSSEUM,1,0,,
7-1,06_5,1582399505-6,MOSSON,1,1,,
7-1,06_5,1582399862-6,ODYSSEUM,1,0,,
7-1,06_5,1582399516-6,ODYSSEUM,1,0,,
7-1,06_5,1582399803-6,MOSSON,1,1,,
7-1,06_5,1582399515-6,ODYSSEUM,1,0,,
7-1,06_5,1582399506-6,MOSSON,1,1,,
7-1,06_5,1582399502-6,ODYSSEUM,1,0,,
7-1,06_5,1582399845-6,MOSSON,1,1,,
7-1,06_5,1582399499-6,MOSSON,1,1,,
7-1,06_5,1582399440-6,ODYSSEUM,1,0,,
7-1,06_5,1582399644-6,MOSSON,1,1,,
7-1,06_5,1582399517-6,ODYSSEUM,1,0,,
7-1,06_5,1582399889-6,ODYSSEUM,1,0,,
7-1,06_5,1582399783-6,MOSSON,1,1,,
7-1,06_5,1582399501-6,ODYSSEUM,1,0,,
7-1,06_5,1582399595-6,MOSSON,1,1,,
7-1,06_5,1582399688-6,MOSSON,1,1,,
7-1,06_5,1582399437-6,ODYSSEUM,1,0,,
7-1,06_5,1582399875-6,MOSSON,1,1,,
7-1,06_5,1582399445-6,ODYSSEUM,1,0,,
7-1,06_5,1582399909-6,ODYSSEUM,1,0,,
7-1,06_5,1582399441-6,ODYSSEUM,1,0,,
7-1,06_5,1582399741-6,MOSSON,1,1,,
7-1,06_5,1582399458-6,ODYSSEUM,1,0,,
7-1,06_5,1582399507-6,MOSSON,1,1,,
7-1,06_5,1582399819-6,ODYSSEUM,1,0,,
7-1,06_5,1582399518-6,MOSSON,1,1,,
7-1,06_5,1582399457-6,ODYSSEUM,1,0,,
7-1,06_5,1582399508-6,MOSSON,1,1,,
7-1,06_5,1582399513-6,ODYSSEUM,1,0,,
7-1,06_5,1582399876-6,MOSSON,1,1,,
7-1,06_5,1582399519-6,ODYSSEUM,1,0,,
7-1,06_5,1582399509-6,MOSSON,1,1,,
7-1,06_5,1582399832-6,ODYSSEUM,1,0,,
7-1,06_5,1582399510-6,MOSSON,1,1,,
7-1,06_5,1582399514-6,ODYSSEUM,1,0,,
7-1,06_5,1582399511-6,MOSSON,1,1,,
7-1,06_5,1582399844-6,ODYSSEUM,1,0,,
7-1,06_5,1582399512-6,MOSSON,1,1,,
7-1,06_5,1582399556-6,ODYSSEUM,1,0,,
7-1,06_5,1582399901-6,MOSSON,1,1,,
7-1,06_5,1582399645-6,ODYSSEUM,1,0,,
7-1,06_5,1582399549-6,MOSSON,1,1,,
7-1,06_5,1582399784-6,ODYSSEUM,1,0,,
7-1,06_5,1582399550-6,MOSSON,1,1,,
7-1,06_5,1582399596-6,ODYSSEUM,1,0,,
7-1,06_5,1582399558-6,MOSSON,1,1,,
7-1,06_5,1582399689-6,ODYSSEUM,1,0,,
7-1,06_5,1582399924-6,MOSSON,1,1,,
7-1,06_5,1582399877-6,ODYSSEUM,1,0,,
7-1,06_5,1582399551-6,MOSSON,1,1,,
7-1,06_5,1582399548-6,MOSSON,1,1,,
7-1,06_5,1582399742-6,ODYSSEUM,1,0,,
7-1,06_5,1582399552-6,MOSSON,1,1,,
7-1,06_5,1582399559-6,ODYSSEUM,1,0,,
7-1,06_5,1582399553-6,MOSSON,1,1,,
7-1,06_5,1582399547-6,ODYSSEUM,1,0,,
7-1,06_5,1582399831-6,MOSSON,1,1,,
7-1,06_5,1582399546-6,ODYSSEUM,1,0,,
7-1,06_5,1582399560-6,MOSSON,1,1,,
7-1,06_5,1582399878-6,ODYSSEUM,1,0,,
7-1,06_5,1582399554-6,MOSSON,1,1,,
7-1,06_5,1582399520-6,ODYSSEUM,1,0,,
7-1,06_5,1582399555-6,MOSSON,1,1,,
7-1,06_5,1582399557-6,ODYSSEUM,1,0,,
7-1,06_5,1582399830-6,MOSSON,1,1,,
7-1,06_5,1582399533-6,ODYSSEUM,1,0,,
7-1,06_5,1582399545-6,MOSSON,1,1,,
7-1,06_5,1582399532-6,ODYSSEUM,1,0,,
7-1,06_5,1582399843-6,MOSSON,1,1,,
7-1,06_5,1582399902-6,ODYSSEUM,1,0,,
7-1,06_5,1582399566-6,MOSSON,1,1,,
7-1,06_5,1582399574-6,ODYSSEUM,1,0,,
7-1,06_5,1582399628-6,MOSSON,1,1,,
7-1,06_5,1582399583-6,ODYSSEUM,1,0,,
7-1,06_5,1582399782-6,MOSSON,1,1,,
7-1,06_5,1582399575-6,ODYSSEUM,1,0,,
7-1,06_5,1582399584-6,MOSSON,1,1,,
7-1,06_5,1582399925-6,ODYSSEUM,1,0,,
7-1,06_5,1582399675-6,MOSSON,1,1,,
7-1,06_5,1582399582-6,ODYSSEUM,1,0,,
7-1,06_5,1582399879-6,MOSSON,1,1,,
7-1,06_5,1582399576-6,ODYSSEUM,1,0,,
7-1,06_5,1582399738-6,MOSSON,1,1,,
7-1,06_5,1582399577-6,ODYSSEUM,1,0,,
7-1,06_5,1582399592-6,MOSSON,1,1,,
7-1,06_5,1582399820-6,ODYSSEUM,1,0,,
7-1,06_5,1582399641-6,MOSSON,1,1,,
7-1,06_5,1582399606-6,MOSSON,1,1,,
7-1,06_5,1582399623-6,ODYSSEUM,1,0,,
7-1,06_5,1582399859-6,MOSSON,1,1,,
7-1,06_5,1582399604-6,ODYSSEUM,1,0,,
7-1,06_5,1582399607-6,MOSSON,1,1,,
7-1,06_5,1582399797-6,ODYSSEUM,1,0,,
7-1,06_5,1582399642-6,MOSSON,1,1,,
7-1,06_5,1582399646-6,MOSSON,1,1,,
7-1,06_5,1582399603-6,ODYSSEUM,1,0,,
7-1,06_5,1582399608-6,MOSSON,1,1,,
7-1,06_5,1582399602-6,ODYSSEUM,1,0,,
7-1,06_5,1582399888-6,MOSSON,1,1,,
7-1,06_5,1582399656-6,MOSSON,1,1,,
7-1,06_5,1582399757-6,ODYSSEUM,1,0,,
7-1,06_5,1582399655-6,MOSSON,1,1,,
7-1,06_5,1582399653-6,ODYSSEUM,1,0,,
7-1,06_5,1582399676-6,MOSSON,1,1,,
7-1,06_5,1582399926-6,MOSSON,1,1,,
7-1,06_5,1582399853-6,ODYSSEUM,1,0,,
7-1,06_5,1582399654-6,MOSSON,1,1,,
7-1,06_5,1582399657-6,MOSSON,1,1,,
7-1,06_5,1582399652-6,ODYSSEUM,1,0,,
7-1,06_5,1582399706-6,MOSSON,1,1,,
7-1,06_5,1582399798-6,MOSSON,1,1,,
7-1,06_5,1582399705-6,ODYSSEUM,1,0,,
7-1,06_5,1582399703-6,MOSSON,1,1,,
7-1,06_5,1582399702-6,MOSSON,1,1,,
7-1,06_5,1582399744-6,ODYSSEUM,1,0,,
7-1,06_5,1582399802-6,MOSSON,1,1,,
7-1,06_5,1582399701-6,MOSSON,1,1,,
7-1,06_5,1582399896-6,ODYSSEUM,1,0,,
7-1,06_5,1582399745-6,MOSSON,1,1,,
7-1,06_5,1582399728-6,ODYSSEUM,1,0,,
7-1,06_5,1582399758-6,MOSSON,1,1,,
7-1,06_5,1582399700-6,MOSSON,1,1,,
7-1,06_5,1582399704-6,ODYSSEUM,1,0,,
7-1,06_5,1582399852-6,MOSSON,1,1,,
7-1,06_5,1582399755-6,MOSSON,1,1,,
7-1,06_5,1582399796-6,ODYSSEUM,1,0,,
7-1,06_5,1582399754-6,MOSSON,1,1,,
7-1,06_5,1582399799-6,ODYSSEUM,1,0,,
7-1,06_5,1582399753-6,MOSSON,1,1,,
7-1,06_5,1582399884-6,MOSSON,1,1,,
7-1,06_5,1582399823-6,ODYSSEUM,1,0,,
7-1,06_5,1582399793-6,MOSSON,1,1,,
7-1,06_5,1582399856-6,ODYSSEUM,1,0,,
7-1,06_5,1582399792-6,MOSSON,1,1,,
7-1,06_5,1582399800-6,ODYSSEUM,1,0,,
7-1,06_5,1582399795-6,MOSSON,1,1,,
7-1,06_5,1582399801-6,ODYSSEUM,1,0,,
7-1,06_5,1582399794-6,MOSSON,1,1,,
7-1,06_5,1582399897-6,ODYSSEUM,1,0,,
7-1,06_5,1582399840-6,MOSSON,1,1,,
7-1,06_5,1582399857-6,ODYSSEUM,1,0,,
7-1,06_5,1582399854-6,MOSSON,1,1,,
7-1,06_5,1582399858-6,ODYSSEUM,1,0,,
7-1,06_5,1582399855-6,MOSSON,1,1,,
7-1,06_5,1582399870-6,ODYSSEUM,1,0,,
7-1,06_5,1582399871-6,MOSSON,1,1,,
7-1,06_5,1582399887-6,ODYSSEUM,1,0,,
7-1,06_5,1582399885-6,MOSSON,1,1,,
7-1,06_5,1582399898-6,ODYSSEUM,1,0,,
7-1,06_5,1582399886-6,MOSSON,1,1,,
7-1,06_5,1582399931-6,ODYSSEUM,1,0,,
7-1,06_5,1582399920-6,MOSSON,1,1,,
7-1,06_5,1582399935-6,ODYSSEUM,1,0,,
7-1,06_5,1582399921-6,MOSSON,1,1,,
7-1,06_5,1582399936-6,ODYSSEUM,1,0,,
7-1,06_5,1582399907-6,MOSSON,1,1,,
7-1,06_5,1582399937-6,ODYSSEUM,1,0,,
7-1,06_5,1582399908-6,MOSSON,1,1,,
7-1,06_5,1582399930-6,MOSSON,1,1,,
7-1,06_5,1582399932-6,MOSSON,1,1,,
7-1,06_5,1582399933-6,MOSSON,1,1,,
7-1,06_5,1582399934-6,MOSSON,1,1,,
7-1,06_7,1582381608-6,MOSSON,1,1,,
7-1,06_7,1582381587-6,ODYSSEUM,1,0,,
7-1,06_7,1582381615-6,MOSSON,1,1,,
7-1,06_7,1582381316-6,ODYSSEUM,1,0,,
7-1,06_7,1582381586-6,MOSSON,1,1,,
7-1,06_7,1582381614-6,MOSSON,1,1,,
7-1,06_7,1582381313-6,ODYSSEUM,1,0,,
7-1,06_7,1582381616-6,MOSSON,1,1,,
7-1,06_7,1582381314-6,ODYSSEUM,1,0,,
7-1,06_7,1582381585-6,MOSSON,1,1,,
7-1,06_7,1582381609-6,MOSSON,1,1,,
7-1,06_7,1582381310-6,ODYSSEUM,1,0,,
7-1,06_7,1582381309-6,ODYSSEUM,1,0,,
7-1,06_7,1582381315-6,MOSSON,1,1,,
7-1,06_7,1582381308-6,ODYSSEUM,1,0,,
7-1,06_7,1582381613-6,MOSSON,1,1,,
7-1,06_7,1582381360-6,ODYSSEUM,1,0,,
7-1,06_7,1582381612-6,MOSSON,1,1,,
7-1,06_7,1582381361-6,ODYSSEUM,1,0,,
7-1,06_7,1582381610-6,MOSSON,1,1,,
7-1,06_7,1582381312-6,MOSSON,1,1,,
7-1,06_7,1582381362-6,ODYSSEUM,1,0,,
7-1,06_7,1582381380-6,ODYSSEUM,1,0,,
7-1,06_7,1582381611-6,MOSSON,1,1,,
7-1,06_7,1582381311-6,MOSSON,1,1,,
7-1,06_7,1582381363-6,ODYSSEUM,1,0,,
7-1,06_7,1582381364-6,ODYSSEUM,1,0,,
7-1,06_7,1582381404-6,MOSSON,1,1,,
7-1,06_7,1582381365-6,ODYSSEUM,1,0,,
7-1,06_7,1582381407-6,MOSSON,1,1,,
7-1,06_7,1582381552-6,ODYSSEUM,1,0,,
7-1,06_7,1582381607-6,MOSSON,1,1,,
7-1,06_7,1582381405-6,MOSSON,1,1,,
7-1,06_7,1582381366-6,ODYSSEUM,1,0,,
7-1,06_7,1582381408-6,MOSSON,1,1,,
7-1,06_7,1582381367-6,ODYSSEUM,1,0,,
7-1,06_7,1582381409-6,MOSSON,1,1,,
7-1,06_7,1582381368-6,ODYSSEUM,1,0,,
7-1,06_7,1582381410-6,MOSSON,1,1,,
7-1,06_7,1582381369-6,ODYSSEUM,1,0,,
7-1,06_7,1582381412-6,MOSSON,1,1,,
7-1,06_7,1582381370-6,ODYSSEUM,1,0,,
7-1,06_7,1582381414-6,MOSSON,1,1,,
7-1,06_7,1582381371-6,ODYSSEUM,1,0,,
7-1,06_7,1582381415-6,MOSSON,1,1,,
7-1,06_7,1582381372-6,ODYSSEUM,1,0,,
7-1,06_7,1582381591-6,MOSSON,1,1,,
7-1,06_7,1582381539-6,ODYSSEUM,1,0,,
7-1,06_7,1582381411-6,MOSSON,1,1,,
7-1,06_7,1582381373-6,ODYSSEUM,1,0,,
7-1,06_7,1582381416-6,MOSSON,1,1,,
7-1,06_7,1582381374-6,ODYSSEUM,1,0,,
7-1,06_7,1582381413-6,MOSSON,1,1,,
7-1,06_7,1582381375-6,ODYSSEUM,1,0,,
7-1,06_7,1582381417-6,MOSSON,1,1,,
7-1,06_7,1582381376-6,ODYSSEUM,1,0,,
7-1,06_7,1582381418-6,MOSSON,1,1,,
7-1,06_7,1582381377-6,ODYSSEUM,1,0,,
7-1,06_7,1582381419-6,MOSSON,1,1,,
7-1,06_7,1582381381-6,ODYSSEUM,1,0,,
7-1,06_7,1582381420-6,MOSSON,1,1,,
7-1,06_7,1582381553-6,ODYSSEUM,1,0,,
7-1,06_7,1582381421-6,MOSSON,1,1,,
7-1,06_7,1582381378-6,ODYSSEUM,1,0,,
7-1,06_7,1582381540-6,MOSSON,1,1,,
7-1,06_7,1582381382-6,ODYSSEUM,1,0,,
7-1,06_7,1582381422-6,MOSSON,1,1,,
7-1,06_7,1582381383-6,ODYSSEUM,1,0,,
7-1,06_7,1582381423-6,MOSSON,1,1,,
7-1,06_7,1582381379-6,ODYSSEUM,1,0,,
7-1,06_7,1582381425-6,MOSSON,1,1,,
7-1,06_7,1582381384-6,ODYSSEUM,1,0,,
7-1,06_7,1582381427-6,MOSSON,1,1,,
7-1,06_7,1582381385-6,ODYSSEUM,1,0,,
7-1,06_7,1582381428-6,MOSSON,1,1,,
7-1,06_7,1582381386-6,ODYSSEUM,1,0,,
7-1,06_7,1582381424-6,MOSSON,1,1,,
7-1,06_7,1582381541-6,ODYSSEUM,1,0,,
7-1,06_7,1582381429-6,MOSSON,1,1,,
7-1,06_7,1582381387-6,ODYSSEUM,1,0,,
7-1,06_7,1582381554-6,MOSSON,1,1,,
7-1,06_7,1582381388-6,ODYSSEUM,1,0,,
7-1,06_7,1582381426-6,MOSSON,1,1,,
7-1,06_7,1582381389-6,ODYSSEUM,1,0,,
7-1,06_7,1582381430-6,MOSSON,1,1,,
7-1,06_7,1582381390-6,ODYSSEUM,1,0,,
7-1,06_7,1582381431-6,MOSSON,1,1,,
7-1,06_7,1582381391-6,ODYSSEUM,1,0,,
7-1,06_7,1582381432-6,MOSSON,1,1,,
7-1,06_7,1582381392-6,ODYSSEUM,1,0,,
7-1,06_7,1582381433-6,MOSSON,1,1,,
7-1,06_7,1582381393-6,ODYSSEUM,1,0,,
7-1,06_7,1582381434-6,MOSSON,1,1,,
7-1,06_7,1582381555-6,ODYSSEUM,1,0,,
7-1,06_7,1582381542-6,MOSSON,1,1,,
7-1,06_7,1582381394-6,ODYSSEUM,1,0,,
7-1,06_7,1582381435-6,MOSSON,1,1,,
7-1,06_7,1582381395-6,ODYSSEUM,1,0,,
7-1,06_7,1582381436-6,MOSSON,1,1,,
